Time_ns,Rg_Protein_Å,Rg_Ligand_Å,Rg_Complex_Å
4.88,12.560416819465399,2.885046634832744,13.154288949850535
4.89,12.578083657261923,2.868580093840914,13.151985011014597
4.9,12.434416958815216,2.93031647606151,13.035464540800849
4.91,12.436355343017864,2.927728858209378,13.065051026133741
4.92,12.417421452361857,2.9093338221297045,13.025324155820586
4.93,12.45766366161126,2.9376397944787556,13.076015982201563
4.94,12.469026200673687,2.9448646644367678,13.108491153799356
4.95,12.565374207683195,2.899141301148547,13.198744884838153
4.96,12.5343808042953,2.9137664744714136,13.121847361418396
4.97,12.563939989097907,2.9317800690564226,13.171483663765999
4.98,12.54398519694355,2.883790980199424,13.170954412125193
4.99,12.593206960783963,2.9293697195287933,13.182264342577696
5.0,12.536857000242609,2.8856686052675307,13.129355167612498
